User_ID,State,City_Tier,Age,Gender,Occupation,Income_INR,Total_Screen_Time,Social_Media_Hours,App_Usage_Category,Notification_Interaction_Rate,Sleep_Hours,Stress_Level,Physical_Activity_Level,Work_Life_Balance_Score
UID23588,West Bengal,Tier 1,57,Male,Unemployed,46000,6.3,0.9,Productivity,34.1,8.6,5,High,10
UID23589,Maharashtra,Tier 1,64,Male,Corporate,2665000,2.6,0.6,Productivity,8.6,7.9,5,High,10
UID23590,Maharashtra,Tier 1,18,Female,Tech,301000,9.5,5.1,Social,54.4,6.9,5,Medium,9
UID23591,Telangana,Tier 3,19,Female,Corporate,0,9.4,3.8,News,42.7,5.7,9,Low,5
UID23592,Telangana,Tier 3,23,Male,Corporate,14000,10.1,2.8,Productivity,45.4,6.7,9,Low,5
UID23593,Uttar Pradesh,Tier 3,18,Female,Tech,145000,11.8,5.9,Productivity,67.4,4.8,7,Low,6
UID23594,West Bengal,Tier 1,21,Female,Student,12000,7.0,3.9,Social,51.5,6.9,5,Medium,8
UID23595,Delhi,Tier 2,23,Female,Corporate,272000,4.0,1.4,Social,7.5,6.2,7,Low,6
UID23596,Delhi,Tier 2,28,Male,Tech,386000,5.3,1.9,Social,43.7,5.1,9,Low,4
UID23597,Kerala,Tier 2,20,Female,Student,20000,11.7,6.2,Social,67.4,6.7,8,Medium,10
UID23598,Delhi,Tier 3,20,Male,Freelancer,0,7.4,4.7,Social,42.0,7.3,4,High,10
UID23599,Maharashtra,Tier 1,23,Male,Freelancer,127000,10.6,6.6,Productivity,62.8,5.8,8,Low,9
UID23600,Uttar Pradesh,Tier 2,25,Male,Student,45000,8.9,6.8,Social,61.3,6.3,7,Low,8
UID23601,Karnataka,Tier 1,37,Female,Tech,473000,6.5,2.5,Productivity,20.9,5.5,8,Low,6
UID23602,Kerala,Tier 3,18,Female,Student,36000,8.6,5.1,Gaming,73.2,6.5,7,Medium,8
UID23603,Uttar Pradesh,Tier 3,22,Male,Student,25000,3.3,1.9,Gaming,32.7,8.2,5,High,10
UID23604,Karnataka,Tier 3,60,Female,Unemployed,6000,1.9,0.5,Social,10.6,9.8,2,High,10
UID23605,Telangana,Tier 1,19,Female,Student,4000,7.1,4.6,Social,41.9,6.6,5,Medium,8
UID23606,Uttar Pradesh,Tier 2,29,Female,Corporate,539000,8.6,4.0,Productivity,30.0,6.3,7,Low,8
UID23607,Gujarat,Tier 1,52,Male,Unemployed,25000,4.1,0.4,Gaming,21.7,8.2,5,High,10
UID23608,Uttar Pradesh,Tier 3,31,Male,Corporate,13000,9.4,2.0,Social,40.7,5.0,10,Low,3
UID23609,Uttar Pradesh,Tier 1,36,Female,Corporate,731000,7.4,1.6,Productivity,35.1,6.7,5,Medium,7
UID23610,Kerala,Tier 3,22,Male,Tech,172000,7.2,4.2,Gaming,45.9,7.8,6,High,9
UID23611,Karnataka,Tier 2,21,Male,Freelancer,0,8.3,4.7,Social,35.8,6.3,6,Medium,8
UID23612,Gujarat,Tier 3,31,Male,Corporate,61000,6.0,1.4,News,18.6,7.2,7,Medium,8
UID23613,West Bengal,Tier 2,37,Male,Corporate,712000,4.7,1.8,Social,21.7,6.7,6,Medium,7
UID23614,Karnataka,Tier 3,23,Non-binary,Student,36000,18.0,9.5,Gaming,100.0,4.2,10,Low,4
UID23615,Karnataka,Tier 2,31,Male,Corporate,475000,9.1,2.7,Productivity,31.2,6.1,8,Low,5
UID23616,Telangana,Tier 2,38,Male,Unemployed,9000,3.9,0.4,News,3.2,9.2,4,High,10
UID23617,Tamil Nadu,Tier 2,18,Male,Unemployed,5000,7.5,4.8,Social,53.3,7.5,5,High,9
UID23618,Karnataka,Tier 3,27,Male,Tech,136000,6.9,3.2,Gaming,35.3,5.8,8,Low,5
UID23619,Telangana,Tier 3,32,Male,Corporate,592000,10.3,2.5,Gaming,45.3,6.3,8,Low,5
UID23620,West Bengal,Tier 2,32,Male,Healthcare,394000,12.3,4.2,Productivity,59.2,4.4,10,Low,4
UID23621,Uttar Pradesh,Tier 3,35,Female,Freelancer,89000,7.7,2.0,Productivity,31.6,7.0,6,Medium,9
UID23622,Maharashtra,Tier 3,32,Male,Tech,385000,5.2,2.5,Productivity,26.6,7.3,6,Medium,9
UID23623,Uttar Pradesh,Tier 3,23,Female,Unemployed,16000,12.3,7.5,Productivity,79.4,5.4,10,Low,6
UID23624,Gujarat,Tier 3,19,Male,Tech,243000,6.4,3.4,Social,34.5,9.9,3,High,10
UID23625,Rajasthan,Tier 3,18,Male,Student,1000,4.3,2.2,Productivity,36.1,10.7,1,High,10
UID23626,West Bengal,Tier 3,28,Male,Tech,457000,6.7,3.0,Productivity,25.1,5.6,8,Low,5
UID23627,Uttar Pradesh,Tier 1,24,Female,Tech,149000,5.3,2.0,Productivity,12.8,6.5,8,Low,5
UID23628,Rajasthan,Tier 2,58,Male,Corporate,1472000,2.2,0.4,Productivity,28.6,7.4,2,High,10
UID23629,West Bengal,Tier 2,34,Female,Tech,418000,6.0,2.0,Productivity,28.9,8.0,5,High,9
UID23630,Telangana,Tier 2,27,Male,Freelancer,0,2.6,1.1,Productivity,0.0,6.5,7,Medium,7
UID23631,Gujarat,Tier 3,33,Female,Tech,418000,4.9,1.6,Social,15.5,6.0,6,Low,8
UID23632,Telangana,Tier 2,20,Male,Student,15000,8.8,6.1,Gaming,62.4,6.1,7,Low,9
UID23633,West Bengal,Tier 3,33,Male,Freelancer,382000,6.9,2.0,News,33.5,5.3,9,Low,5
UID23634,West Bengal,Tier 1,40,Male,Corporate,1059000,3.5,1.4,Productivity,27.2,6.1,5,Low,7
UID23635,Maharashtra,Tier 1,53,Female,Corporate,1841000,4.9,1.4,News,0.9,7.4,4,High,10
UID23636,Gujarat,Tier 3,25,Male,Student,5000,10.0,5.6,Social,69.0,7.5,6,Medium,9
UID23637,West Bengal,Tier 1,38,Female,Freelancer,327000,3.2,0.8,Social,4.8,9.0,1,High,10
UID23638,Uttar Pradesh,Tier 3,33,Male,Corporate,120000,7.2,1.7,News,28.4,4.8,10,Low,4
UID23639,Uttar Pradesh,Tier 2,22,Male,Unemployed,26000,5.2,3.2,Social,35.3,6.8,7,Medium,8
UID23640,Telangana,Tier 2,22,Female,Student,24000,5.3,2.8,Gaming,37.3,7.5,6,Medium,10
UID23641,Karnataka,Tier 3,24,Female,Student,1000,11.5,7.3,Gaming,68.4,6.8,6,Medium,7
UID23642,Karnataka,Tier 3,32,Female,Corporate,228000,9.7,4.7,Productivity,33.5,6.2,8,Low,5
UID23643,Karnataka,Tier 1,18,Male,Student,35000,9.5,5.9,Social,38.1,6.7,6,Medium,8
UID23644,Uttar Pradesh,Tier 2,18,Male,Student,5000,9.2,4.7,News,54.9,6.8,5,Medium,9
UID23645,Rajasthan,Tier 1,43,Female,Unemployed,3000,5.0,1.5,Social,22.5,7.1,4,High,10
UID23646,Telangana,Tier 2,29,Male,Corporate,744000,4.9,2.2,Productivity,21.8,6.7,4,Medium,7
UID23647,Uttar Pradesh,Tier 3,35,Male,Tech,314000,4.1,1.1,Productivity,18.1,5.9,6,Low,8
UID23648,Maharashtra,Tier 2,21,Male,Student,9000,8.5,4.4,Social,43.2,6.3,6,Medium,9
UID23649,Karnataka,Tier 1,30,Female,Freelancer,413000,5.8,1.5,Productivity,26.4,8.2,6,High,9
UID23650,Karnataka,Tier 2,24,Female,Tech,0,5.9,3.8,Gaming,34.9,8.4,5,High,10
UID23651,Maharashtra,Tier 3,44,Male,Corporate,711000,4.6,1.3,Productivity,30.7,8.3,2,High,10
UID23652,Rajasthan,Tier 3,23,Male,Tech,73000,6.7,4.4,Gaming,60.7,6.8,6,Medium,8
UID23653,West Bengal,Tier 2,26,Male,Healthcare,346000,5.6,1.5,News,29.9,6.6,7,Medium,8
UID23654,West Bengal,Tier 1,24,Male,Corporate,151000,7.9,2.1,Productivity,44.7,7.3,9,Medium,7
UID23655,Telangana,Tier 2,27,Male,Freelancer,288000,6.0,2.3,Gaming,38.8,5.7,8,Low,5
UID23656,Telangana,Tier 2,26,Male,Freelancer,167000,5.0,1.6,News,17.9,8.4,5,High,10
UID23657,Tamil Nadu,Tier 3,22,Male,Student,6000,6.8,4.5,News,54.3,6.5,7,Medium,9
UID23658,Kerala,Tier 1,22,Male,Student,7000,5.9,4.0,Gaming,47.8,7.3,9,Medium,9
UID23659,Gujarat,Tier 3,35,Female,Tech,288000,3.6,1.2,News,24.2,6.6,7,Low,7
UID23660,Tamil Nadu,Tier 2,32,Female,Tech,385000,6.4,1.4,Productivity,26.1,7.3,5,Medium,7
UID23661,Telangana,Tier 3,27,Male,Freelancer,0,6.7,5.1,Social,40.9,6.7,5,Medium,9
UID23662,Uttar Pradesh,Tier 1,25,Female,Student,8000,9.7,6.1,Social,71.7,5.3,8,Low,7
UID23663,Kerala,Tier 3,27,Female,Tech,0,10.7,5.2,Productivity,52.4,4.8,9,Low,5
UID23664,Maharashtra,Tier 2,34,Female,Freelancer,31000,4.1,1.0,Gaming,18.1,7.2,5,High,9
UID23665,Tamil Nadu,Tier 3,18,Male,Corporate,51000,9.7,3.7,News,35.7,6.2,8,Low,6
UID23666,Maharashtra,Tier 1,38,Male,Freelancer,746000,2.6,0.6,Productivity,16.1,7.7,3,High,10
UID23667,West Bengal,Tier 2,26,Male,Tech,128000,4.8,1.0,Productivity,24.0,7.2,4,High,7
UID23668,Kerala,Tier 2,22,Female,Student,10000,9.6,5.1,Gaming,48.5,6.5,7,Medium,8
UID23669,Karnataka,Tier 2,23,Female,Tech,167000,4.9,2.8,Social,58.8,8.3,5,High,10
UID23670,West Bengal,Tier 2,32,Male,Corporate,443000,6.0,1.8,Gaming,18.3,7.1,5,Medium,9
UID23671,Karnataka,Tier 1,34,Male,Tech,934000,5.7,2.1,Productivity,26.6,6.6,6,Medium,8
UID23672,Maharashtra,Tier 3,25,Male,Corporate,284000,6.3,3.1,Productivity,29.7,7.3,6,Medium,7
UID23673,Uttar Pradesh,Tier 3,34,Female,Corporate,244000,2.1,0.5,Productivity,18.6,7.1,4,Medium,10
UID23674,Uttar Pradesh,Tier 1,54,Female,Healthcare,1521000,3.8,0.7,News,9.5,8.0,3,High,10
UID23675,Tamil Nadu,Tier 2,33,Female,Tech,571000,11.2,3.0,Gaming,48.5,5.0,8,Low,5
UID23676,Telangana,Tier 3,22,Male,Student,6000,10.9,5.5,Gaming,63.9,6.3,8,Low,7
UID23677,Uttar Pradesh,Tier 3,18,Male,Unemployed,57000,11.8,7.1,Social,63.5,6.8,7,Medium,10
UID23678,Maharashtra,Tier 3,31,Female,Corporate,185000,6.2,1.6,News,28.1,6.4,6,Medium,7
UID23679,Uttar Pradesh,Tier 3,50,Female,Freelancer,377000,1.5,0.3,Productivity,16.8,8.0,4,High,10
UID23680,Uttar Pradesh,Tier 3,19,Male,Freelancer,51000,11.9,8.0,Social,69.1,5.3,9,Low,6
UID23681,Uttar Pradesh,Tier 2,67,Male,Freelancer,871000,4.9,0.7,News,22.7,6.8,2,High,9
UID23682,Uttar Pradesh,Tier 2,36,Male,Corporate,332000,5.7,0.6,Productivity,33.3,6.0,7,Medium,8
UID23683,Delhi,Tier 2,34,Male,Tech,619000,11.2,2.3,News,51.5,5.4,9,Low,4
UID23684,West Bengal,Tier 3,21,Male,Unemployed,6000,7.3,5.5,Gaming,47.3,6.4,8,Low,10
UID23685,Maharashtra,Tier 1,24,Female,Tech,27000,10.2,7.4,Social,62.8,4.5,10,Low,5
UID23686,West Bengal,Tier 3,22,Male,Freelancer,0,9.4,7.1,Social,51.0,6.6,7,Medium,8
UID23687,Delhi,Tier 3,23,Male,Freelancer,0,6.2,3.8,Social,48.7,8.1,5,High,10
UID23688,Gujarat,Tier 1,37,Female,Corporate,1172000,2.8,1.1,Productivity,2.1,7.4,5,Medium,9
UID23689,West Bengal,Tier 3,19,Male,Student,56000,8.0,5.7,Social,48.1,6.9,5,Medium,9
UID23690,Uttar Pradesh,Tier 3,34,Female,Tech,452000,8.1,3.3,Productivity,46.0,6.5,6,Medium,6
UID23691,Kerala,Tier 1,20,Male,Unemployed,47000,7.6,4.5,Gaming,37.8,6.8,5,Medium,10
UID23692,Maharashtra,Tier 3,18,Female,Student,27000,5.5,3.5,Social,45.3,7.7,5,High,10
UID23693,Delhi,Tier 2,28,Male,Tech,274000,7.1,2.5,Productivity,43.0,6.4,7,Low,7
UID23694,Uttar Pradesh,Tier 2,44,Female,Corporate,1083000,3.3,0.9,News,9.8,8.3,2,High,10
UID23695,Karnataka,Tier 2,25,Female,Corporate,334000,6.6,2.0,News,31.3,6.8,8,Medium,6
UID23696,Karnataka,Tier 1,38,Male,Tech,908000,4.6,1.7,Productivity,19.1,6.2,6,Low,7
UID23697,Rajasthan,Tier 2,33,Female,Corporate,718000,2.8,0.6,Productivity,13.8,8.1,3,High,9
UID23698,Karnataka,Tier 3,35,Male,Tech,344000,4.4,1.1,News,12.1,6.5,7,Low,7
UID23699,Gujarat,Tier 2,43,Male,Healthcare,643000,3.4,0.5,News,15.0,9.3,1,High,10
UID23700,Kerala,Tier 1,23,Male,Student,70000,10.8,8.2,Social,70.7,7.2,6,Medium,9
UID23701,Delhi,Tier 3,50,Male,Freelancer,364000,3.1,0.8,Social,7.7,9.8,2,High,10
UID23702,Karnataka,Tier 2,20,Male,Student,4000,11.3,8.7,Social,63.3,6.1,9,Low,7
UID23703,Kerala,Tier 2,42,Female,Healthcare,729000,1.4,0.4,News,15.4,8.2,2,High,10
UID23704,West Bengal,Tier 3,19,Female,Tech,317000,7.4,5.1,Social,54.0,8.7,4,High,10
UID23705,Rajasthan,Tier 3,35,Male,Healthcare,273000,2.1,0.6,Productivity,21.3,9.5,4,High,10
UID23706,Karnataka,Tier 2,39,Female,Healthcare,622000,5.1,0.9,Social,15.6,7.1,6,High,10
UID23707,Gujarat,Tier 1,22,Male,Tech,348000,8.8,5.3,Gaming,51.4,6.2,7,Low,8
UID23708,Uttar Pradesh,Tier 2,56,Male,Unemployed,13000,7.2,1.5,News,33.4,8.2,5,High,10
UID23709,West Bengal,Tier 1,25,Male,Freelancer,257000,6.3,3.8,Social,50.7,8.0,5,High,10
UID23710,Rajasthan,Tier 2,24,Female,Freelancer,252000,7.6,4.9,Social,55.1,5.9,7,Low,7
UID23711,Uttar Pradesh,Tier 2,22,Male,Student,3000,6.8,4.7,Productivity,46.6,7.9,7,High,10
UID23712,Maharashtra,Tier 3,39,Female,Corporate,514000,11.4,2.6,Productivity,52.9,6.2,4,Medium,8
UID23713,Uttar Pradesh,Tier 3,32,Male,Tech,305000,4.7,1.8,Productivity,16.9,7.2,7,Medium,6
UID23714,Tamil Nadu,Tier 1,35,Male,Corporate,855000,4.8,2.1,Productivity,33.0,7.2,6,Medium,7
UID23715,Uttar Pradesh,Tier 2,33,Male,Corporate,572000,2.7,1.3,News,4.3,6.5,6,Medium,7
UID23716,Tamil Nadu,Tier 2,47,Male,Healthcare,821000,3.4,1.0,Productivity,13.0,7.6,3,High,10
UID23717,Karnataka,Tier 2,37,Male,Tech,568000,8.6,2.2,Gaming,27.1,6.0,5,Low,7
UID23718,Rajasthan,Tier 2,18,Male,Freelancer,44000,5.9,4.7,Gaming,28.3,7.7,5,High,10
UID23719,Delhi,Tier 3,21,Male,Student,19000,11.2,7.1,Gaming,60.5,5.6,8,Low,6
UID23720,Delhi,Tier 2,22,Non-binary,Student,11000,6.9,4.4,News,62.1,7.8,5,High,10
UID23721,Karnataka,Tier 1,22,Female,Tech,0,8.6,2.2,News,38.3,6.8,9,Low,6
UID23722,Maharashtra,Tier 3,20,Female,Tech,144000,12.5,6.4,Gaming,72.5,6.4,6,Medium,8
UID23723,Delhi,Tier 2,24,Male,Student,9000,9.8,5.5,Gaming,62.9,6.3,7,Low,7
UID23724,Telangana,Tier 2,44,Female,Freelancer,636000,3.9,1.2,News,11.0,7.9,4,High,10
UID23725,Kerala,Tier 3,19,Male,Student,17000,9.2,5.7,Gaming,56.1,6.9,8,Medium,8
UID23726,Maharashtra,Tier 1,35,Male,Freelancer,508000,9.0,3.4,Social,35.3,6.1,7,Low,4
UID23727,Telangana,Tier 2,18,Female,Student,96000,6.9,3.6,Productivity,46.3,6.9,6,Medium,8
UID23728,Uttar Pradesh,Tier 3,19,Male,Freelancer,156000,7.1,4.5,Social,52.7,6.9,6,Medium,9
UID23729,West Bengal,Tier 3,20,Female,Student,33000,8.4,6.2,Social,50.1,7.8,5,High,10
UID23730,Karnataka,Tier 2,23,Male,Tech,83000,8.4,5.6,Gaming,52.2,7.6,4,High,10
UID23731,Maharashtra,Tier 2,38,Male,Corporate,891000,3.3,0.9,Productivity,29.0,8.5,1,High,10
UID23732,Tamil Nadu,Tier 1,26,Female,Tech,225000,7.0,4.8,Gaming,73.1,5.7,6,Low,8
UID23733,Rajasthan,Tier 1,24,Female,Student,5000,8.1,4.4,Gaming,62.5,7.5,7,Medium,9
UID23734,Uttar Pradesh,Tier 1,22,Female,Corporate,338000,9.8,4.2,News,38.4,6.1,9,Low,5
UID23735,Maharashtra,Tier 2,35,Male,Tech,813000,10.5,3.0,Productivity,45.4,4.3,10,Low,3
UID23736,Rajasthan,Tier 2,30,Male,Tech,506000,5.3,2.1,Gaming,33.8,7.3,6,Medium,9
UID23737,Gujarat,Tier 3,49,Male,Healthcare,573000,5.6,1.5,Productivity,11.4,7.1,6,Medium,10
UID23738,Telangana,Tier 3,29,Male,Corporate,385000,4.8,1.4,Productivity,31.8,7.9,4,High,10
UID23739,Maharashtra,Tier 2,19,Female,Tech,209000,12.5,8.7,Gaming,68.4,6.3,10,Low,6
UID23740,Rajasthan,Tier 3,31,Male,Corporate,364000,6.1,2.1,Productivity,28.8,6.7,7,Medium,8
UID23741,Karnataka,Tier 1,37,Male,Corporate,1038000,6.8,2.1,Productivity,38.7,5.7,6,Low,5
UID23742,Rajasthan,Tier 1,19,Female,Tech,235000,8.6,4.9,Gaming,68.2,4.8,9,Low,6
UID23743,Maharashtra,Tier 1,19,Male,Student,6000,8.1,6.3,Gaming,52.4,7.5,5,High,10
UID23744,Rajasthan,Tier 1,20,Female,Freelancer,0,5.4,2.8,Social,22.8,7.7,3,High,10
UID23745,Gujarat,Tier 1,24,Male,Student,10000,8.2,5.5,Social,47.7,6.4,9,Low,8
UID23746,Tamil Nadu,Tier 2,25,Female,Student,16000,8.3,6.3,Gaming,41.6,6.4,7,Medium,8
UID23747,Maharashtra,Tier 2,25,Female,Tech,240000,4.7,3.3,Gaming,42.1,7.0,3,High,10
UID23748,Gujarat,Tier 2,53,Female,Freelancer,306000,1.9,0.6,News,12.1,6.8,6,Medium,9
UID23749,Tamil Nadu,Tier 2,53,Male,Unemployed,5000,3.5,0.6,Productivity,15.0,7.0,5,Medium,10
UID23750,Gujarat,Tier 3,30,Male,Tech,281000,6.6,1.5,Productivity,23.8,6.1,9,Low,6
UID23751,Gujarat,Tier 2,29,Male,Corporate,48000,4.6,1.3,Social,44.7,6.9,8,Medium,9
UID23752,Karnataka,Tier 3,23,Male,Student,5000,6.9,4.6,Social,51.0,7.4,4,High,10
UID23753,Uttar Pradesh,Tier 3,45,Male,Freelancer,452000,6.8,0.9,Productivity,29.9,7.1,5,High,10
UID23754,Rajasthan,Tier 1,43,Male,Corporate,1180000,10.4,3.4,Productivity,36.9,5.6,6,Low,5
UID23755,Rajasthan,Tier 2,23,Male,Student,1000,12.1,7.9,News,73.5,5.5,10,Low,6
UID23756,Uttar Pradesh,Tier 3,25,Male,Freelancer,73000,3.6,2.5,Gaming,28.0,8.0,4,High,10
UID23757,Tamil Nadu,Tier 3,21,Male,Student,13000,12.8,6.4,Social,67.1,6.3,6,Medium,7
UID23758,Uttar Pradesh,Tier 2,21,Male,Tech,163000,8.6,6.7,Social,60.0,7.3,6,Medium,9
UID23759,West Bengal,Tier 3,22,Male,Student,18000,7.9,5.6,News,54.4,5.9,7,Low,7
UID23760,Maharashtra,Tier 2,20,Female,Student,8000,8.0,4.9,Social,55.6,7.7,3,High,10
UID23761,Kerala,Tier 1,23,Male,Freelancer,226000,6.7,5.1,Gaming,29.7,8.2,4,High,10
UID23762,Tamil Nadu,Tier 2,19,Female,Freelancer,128000,8.1,5.8,Social,66.9,7.6,6,High,10
UID23763,Maharashtra,Tier 3,54,Male,Freelancer,51000,4.7,0.5,News,13.7,8.4,3,High,10
UID23764,Rajasthan,Tier 2,21,Male,Student,22000,14.7,9.5,Social,73.4,3.9,10,Low,5
UID23765,Gujarat,Tier 1,26,Male,Student,6000,5.0,2.9,Social,47.7,7.9,3,High,10
UID23766,Gujarat,Tier 1,22,Male,Corporate,319000,3.1,1.1,Productivity,14.2,6.8,6,Medium,8
UID23767,Uttar Pradesh,Tier 2,33,Male,Corporate,679000,6.0,1.7,News,23.1,8.1,3,High,10
UID23768,Karnataka,Tier 2,25,Male,Unemployed,53000,4.7,3.0,Productivity,35.9,7.8,4,High,10
UID23769,Rajasthan,Tier 1,41,Female,Healthcare,847000,3.3,0.9,Social,16.3,8.3,2,High,10
UID23770,Tamil Nadu,Tier 3,23,Male,Unemployed,59000,15.8,12.1,Productivity,82.1,4.5,10,Low,4
UID23771,Maharashtra,Tier 1,18,Female,Student,7000,9.7,6.6,Social,63.0,6.6,7,Medium,9
UID23772,Uttar Pradesh,Tier 1,20,Female,Student,4000,6.4,3.7,Productivity,57.5,7.0,5,Medium,10
UID23773,Tamil Nadu,Tier 3,31,Male,Tech,358000,3.4,0.7,Productivity,20.4,8.3,5,High,8
UID23774,Maharashtra,Tier 2,24,Male,Student,9000,6.2,4.8,Social,40.6,7.5,5,High,10
UID23775,Maharashtra,Tier 1,32,Male,Tech,678000,5.6,1.4,Productivity,22.4,7.0,6,Medium,8
UID23776,Maharashtra,Tier 1,23,Female,Student,26000,4.5,2.8,Gaming,34.6,7.7,5,High,10
UID23777,Tamil Nadu,Tier 3,31,Male,Tech,126000,6.2,1.6,News,17.2,6.6,8,Low,6
UID23778,Uttar Pradesh,Tier 2,21,Male,Tech,0,6.3,4.5,Social,34.0,6.5,6,Medium,9
UID23779,Karnataka,Tier 2,30,Female,Tech,281000,12.0,3.2,News,59.5,4.5,10,Low,5
UID23780,Maharashtra,Tier 2,23,Male,Tech,231000,2.9,1.4,Social,13.2,8.1,5,High,10
UID23781,Telangana,Tier 1,36,Female,Healthcare,644000,4.8,1.1,Social,32.6,7.8,6,Medium,9
UID23782,Telangana,Tier 3,25,Male,Unemployed,4000,6.3,4.5,Social,41.0,8.3,4,High,10
UID23783,West Bengal,Tier 3,32,Male,Freelancer,48000,5.4,1.9,Productivity,41.5,6.2,7,Low,7
UID23784,Gujarat,Tier 3,21,Male,Tech,420000,4.8,1.7,Social,25.2,8.0,4,High,8
UID23785,Telangana,Tier 1,21,Female,Student,13000,6.2,4.6,Gaming,38.9,8.7,5,High,10
UID23786,Tamil Nadu,Tier 1,43,Male,Corporate,1512000,1.0,0.2,Gaming,0.0,8.7,1,High,10
UID23787,Delhi,Tier 3,19,Male,Corporate,227000,6.3,2.3,Productivity,19.1,6.7,8,Medium,8
UID23788,Uttar Pradesh,Tier 1,30,Female,Healthcare,610000,11.2,5.5,Productivity,53.6,5.1,9,Low,4
UID23789,Maharashtra,Tier 2,21,Male,Unemployed,12000,7.1,4.2,Social,33.0,7.2,5,Medium,8
UID23790,Uttar Pradesh,Tier 2,26,Female,Corporate,271000,5.2,2.0,Gaming,41.4,6.9,7,Medium,9
UID23791,Gujarat,Tier 2,24,Male,Student,25000,5.1,2.9,Social,47.8,8.4,2,High,10
UID23792,Rajasthan,Tier 1,22,Male,Student,1000,7.2,4.0,Social,53.1,7.2,7,Medium,9
UID23793,Uttar Pradesh,Tier 2,22,Male,Unemployed,98000,8.2,5.4,Social,56.1,8.7,3,High,10
UID23794,Gujarat,Tier 2,23,Female,Healthcare,0,5.2,1.1,News,16.9,5.9,10,Low,6
UID23795,Delhi,Tier 1,19,Female,Freelancer,105000,6.6,4.8,Social,51.4,8.7,3,High,10
UID23796,Tamil Nadu,Tier 3,33,Female,Corporate,351000,6.4,1.7,Productivity,27.5,7.2,7,Medium,7
UID23797,Maharashtra,Tier 3,20,Male,Freelancer,0,4.3,2.2,Gaming,34.9,9.1,3,High,10
UID23798,Maharashtra,Tier 1,21,Female,Student,11000,7.0,3.6,Social,55.2,7.4,5,High,9
UID23799,Uttar Pradesh,Tier 2,33,Male,Healthcare,460000,8.8,3.6,Social,40.8,4.7,7,Low,5
UID23800,Rajasthan,Tier 2,28,Male,Corporate,25000,11.5,2.8,Productivity,54.0,4.6,10,Low,6
UID23801,Maharashtra,Tier 2,29,Male,Tech,289000,8.2,5.0,Gaming,49.4,7.0,6,Medium,9
UID23802,Tamil Nadu,Tier 1,19,Male,Unemployed,6000,5.0,3.7,Gaming,34.3,8.0,3,High,10
UID23803,Rajasthan,Tier 2,19,Female,Student,21000,8.7,5.3,Social,49.8,6.5,7,Medium,8
UID23804,Gujarat,Tier 3,31,Female,Corporate,428000,9.5,3.9,Productivity,50.6,5.3,10,Low,4
UID23805,Delhi,Tier 3,22,Female,Tech,42000,4.8,2.7,Social,27.5,7.6,3,High,10
UID23806,Karnataka,Tier 2,30,Female,Healthcare,176000,6.3,2.6,Social,28.7,5.3,9,Low,4
UID23807,Tamil Nadu,Tier 3,31,Male,Corporate,116000,10.6,3.8,Productivity,49.9,6.0,8,Low,6
UID23808,Delhi,Tier 2,27,Male,Student,30000,6.4,5.0,Gaming,45.3,8.1,5,High,10
UID23809,Gujarat,Tier 2,25,Female,Student,68000,11.8,8.9,Gaming,70.6,7.6,6,Medium,7
UID23810,Tamil Nadu,Tier 1,20,Male,Student,6000,6.4,3.3,Social,45.4,7.1,3,High,10
UID23811,Tamil Nadu,Tier 1,20,Male,Student,58000,6.8,4.5,Productivity,44.7,7.7,4,High,10
UID23812,Kerala,Tier 1,37,Female,Tech,1020000,5.7,1.6,Productivity,23.8,6.0,8,Low,5
UID23813,West Bengal,Tier 2,29,Female,Tech,356000,8.7,2.2,Productivity,40.4,4.3,10,Low,4
UID23814,Tamil Nadu,Tier 3,31,Female,Corporate,347000,4.7,1.0,Productivity,21.4,7.0,5,Medium,8
UID23815,Delhi,Tier 1,22,Male,Unemployed,6000,10.2,7.1,Social,76.6,6.1,6,Medium,9
UID23816,Gujarat,Tier 2,45,Female,Freelancer,485000,4.1,0.7,Productivity,11.3,7.5,3,High,10
UID23817,Telangana,Tier 1,20,Female,Student,3000,7.4,5.1,Gaming,42.6,6.2,6,Medium,9
UID23818,Uttar Pradesh,Tier 2,27,Male,Unemployed,4000,10.1,6.0,Gaming,58.5,5.4,7,Low,8
UID23819,Gujarat,Tier 3,30,Male,Corporate,34000,6.0,3.0,Productivity,31.2,6.2,9,Low,7
UID23820,Maharashtra,Tier 3,30,Male,Tech,203000,8.7,2.1,Productivity,44.9,4.8,10,Low,4
UID23821,Karnataka,Tier 3,23,Female,Tech,239000,7.6,3.8,Gaming,42.6,6.9,7,Medium,7
UID23822,Rajasthan,Tier 3,28,Male,Corporate,177000,3.4,0.9,Productivity,16.4,6.5,7,Medium,8
UID23823,Uttar Pradesh,Tier 2,60,Male,Freelancer,667000,5.2,0.5,News,27.4,6.9,5,Medium,7
UID23824,Maharashtra,Tier 1,34,Male,Corporate,701000,5.4,1.3,Productivity,18.7,8.4,2,High,10
UID23825,Maharashtra,Tier 3,18,Male,Student,2000,3.7,2.6,Gaming,33.7,7.4,6,Medium,10
UID23826,Karnataka,Tier 3,18,Female,Corporate,40000,6.2,2.5,Productivity,17.4,6.5,8,Medium,7
UID23827,Uttar Pradesh,Tier 1,43,Female,Corporate,1435000,8.2,3.6,News,38.5,6.6,6,Medium,6
UID23828,Karnataka,Tier 1,36,Female,Corporate,814000,13.3,5.6,Productivity,39.0,3.8,10,Low,2
